url,post_id,title,content,date_posted,user_name,user_url,user_id,followers,likes,categories,source,attached_files,image_video_url,video_length,hashtags,comments_num,comments,discovery_input,post_type
"https://www.pinterest.com/pin/91760911151074812","91760911151074812","Shiny Coats & Happy Notes: Recipes for Allergy-Free Skin! 🌟🐕","It can be difficult to feed dogs with allergies. There are a number of ingredients that could cause or irritate skin issues. Feeding a homemade diet is the best way to avoid allergens, but you need to be sure you're also providing balanced nutrition. This homemade dog food for skin allergies may need additional supplements to be nutritionally balanced for your pet.","""2024-01-19T18:33:46.000Z""","topdogtips","https://www.pinterest.com/topdogtips","542050642559011518",76099,8,"[""Animals"",""Animals And Pet Supplies"",""Dog Supplies"",""Dog Food""]","","[""https://i.pinimg.com/originals/9d/88/cb/9d88cbfc73cba3b1485c42080aea37a2.jpg""]","https://i.pinimg.com/originals/9d/88/cb/9d88cbfc73cba3b1485c42080aea37a2.jpg",0,"[""Skin Allergies In Dogs"",""Homemade Dog Food Vet Approved"",""Healthy Dog Food Homemade"",""Allergies In Dogs"",""Dog Skin Allergies"",""Foods Dogs Can Eat"",""Dog Food Recipe"",""Dog Food Allergies"",""Easy Dog Treat Recipes""]",1,"[""My (Maltipoo) dog has allergies really bad.I will try this and hope it helps her.ThankYou""]","{""keyword"":""cat treats""}","image"
"https://www.pinterest.com/pin/781233866627347116","781233866627347116","CPR For Cats: What Every Cat Owner Should Know","CPR for cats is an emergency procedure that is important to know because it can save your cat's life in the event of an emergency.","""2022-08-04T06:46:06.000Z""","aprilledawnmcph","https://www.pinterest.com/aprilledawnmcph","781234004018858553",5,3,"[""Animals""]","","[""https://i.pinimg.com/originals/18/9f/84/189f84ba72b5cb534739a65fee5ba244.jpg""]","https://i.pinimg.com/originals/18/9f/84/189f84ba72b5cb534739a65fee5ba244.jpg",0,"[""Cat Cpr"",""Femoral Artery"",""Cat Friendly Plants"",""Safety Procedures"",""Cat Hacks"",""Cat Info"",""Cat Parenting"",""Cat Training"",""Cat Owner""]",1,"[""bee stings""]","{""keyword"":""cat treats""}","image"
"https://www.pinterest.com/pin/43276846418266847","43276846418266847","Homemade Grain Free Dog Treats","Homemade grain free dog treats are a tasty snack for your furry friend.","""2024-09-18T16:00:47.000Z""","spoiledhounds","https://www.pinterest.com/spoiledhounds","848225048476059125",13068,0,"[""Animals""]","","[""https://i.pinimg.com/originals/49/f2/8a/49f28af224dbdc1dd045462c74ff1ced.jpg""]","https://i.pinimg.com/originals/49/f2/8a/49f28af224dbdc1dd045462c74ff1ced.jpg",0,"[""Grain Free Flour Blend"",""Grain Free Dog Treats"",""Wheat Allergy"",""Dog Treats Grain Free"",""Dog Pumpkin"",""Treats For Dogs"",""Pumpkin Dog Treats"",""Dog Treats Homemade Recipes"",""Diy Dog Treats""]",1,"[""Homemade egg free dog treats""]","{""keyword"":""cat treats""}","image"
"https://www.pinterest.com/pin/138274651052591493","138274651052591493","15 Things Your Cat Hates About You","If your cat could only speak it would tell you about the many things you do wrong every day. Basically, there are times it finds ...","""2023-07-21T12:05:03.000Z""","petsKB","https://www.pinterest.com/petsKB","333266578583883555",17014,6,"[""Animals""]","","[""https://i.pinimg.com/originals/5f/a2/7c/5fa27cb132d49216881377245ee75177.jpg""]","https://i.pinimg.com/originals/5f/a2/7c/5fa27cb132d49216881377245ee75177.jpg",0,"[""Kitten Tips"",""Cat Palace"",""Cat Guide"",""Cat Advice"",""Cat Ownership"",""Cat Diet"",""Kitten Care"",""Cat Parenting"",""Cat Help""]",1,"[""I Nu""]","{""keyword"":""cat treats""}","image"
"https://www.pinterest.com/pin/1070308667666574151","1070308667666574151","15 Things You should know about the shih poo 1","If you’re in the market for a dog and are considering a Shih Poo, then you’ve come to the right place. Beloved for it’s adorable, teddy bear-like face, spunky personality and stellar intelligence, the shih poo is a winner through and through.","""2022-07-02T21:33:31.000Z""","yourdogadvisor","https://www.pinterest.com/yourdogadvisor","531143487211444926",3156,3,"[""Animals""]","","[""https://i.pinimg.com/originals/04/cc/b1/04ccb14b9c0857d2a787786ee7fa22e2.jpg""]","https://i.pinimg.com/originals/04/cc/b1/04ccb14b9c0857d2a787786ee7fa22e2.jpg",0,"[""Shitzu Poodle Mix Haircuts"",""Shih Poo Grooming Styles"",""Shih Poo Haircuts Teddy Bears"",""Shi Poo Dog"",""Shih Poo Full Grown"",""Shipoo Dog Haircuts"",""Shihpoo Haircuts"",""Shihpoo Grooming Styles"",""Shipoo Dogs""]",7,"[""I’ve had my shih poo,China, for over 15 years. Still very active! Follows me everywhere, from room to room, even outdoors. Very loyal and easy to train. Eats very well, but has always had seasonal skin allergies. Great pet!"",""I have Tigger and he is a very smart dog but right now he is being a brat . I got a new hardwood floor got rid of the carpet and all of a sudden he wants to do his business on the new floor:( he is great company after the loss of my husband 26 months ago . He was my late husband’s baby. Tigger is almost 5 years old ."",""I have one I got her that the pound and I love her she a very good puppy her name is baby"",""Love it ❤️"",""Love it! ❤"",""Love it! ❤"",""Love it ❤️""]","{""keyword"":""dog toys""}","image"
"https://www.pinterest.com/pin/247416573272169463","247416573272169463","Why Does My Yorkie Lick Me So Much? - Oodle Life","The Yorkie is a popular breed of dog, known for its friendly temperament and love of people. They're cute, cuddly, and fluffy ‒everything you could","""2023-01-24T16:31:49.000Z""","oodlelife","https://www.pinterest.com/oodlelife","763430711742107307",5576,7,"[""Animals""]","","[""https://i.pinimg.com/originals/a6/29/92/a62992da121b80aa21643c4fed193a98.jpg""]","https://i.pinimg.com/originals/a6/29/92/a62992da121b80aa21643c4fed193a98.jpg",0,"[""Yorkie Puppy Training"",""Puppy Advice"",""Yorkie Puppy Care"",""Yorkie Training"",""Miniature Yorkshire Terrier"",""Toy Dog Breeds"",""Teddy Bear Dog"",""Yorkie Moms"",""Yorkie Terrier""]",9,"[""Cute Yorker cuts"",""It seems she is caring for me."",""Love it ❤️""]","{""keyword"":""dog toys""}","image"
"https://www.pinterest.com/pin/249527635597970210","249527635597970210","Amazon Dog Finds | Top Online Finds","Unleash the joy of shopping for your beloved furry friend with our handpicked dog finds from Amazon. From cozy beds to interactive toys and stylish accessories, discover everything you need to pamper your canine companion.","""2024-05-27T08:56:32.000Z""","toponlinefinds","https://www.pinterest.com/toponlinefinds","759771537044901068",1611,4,"[""Animals"",""Animals And Pet Supplies"",""Dog Supplies""]","","[""https://i.pinimg.com/originals/fc/24/89/fc248961ed76e83d96eb35c7a4a342c1.png""]","https://i.pinimg.com/originals/fc/24/89/fc248961ed76e83d96eb35c7a4a342c1.png",0,"[""Dog Treats Organization"",""Amazon Puppy Essentials"",""Small Dog Necessities"",""Neutral Pet Aesthetic"",""Dog Amazon Must Haves"",""Cute Small Dog Accessories"",""Car Dog Accessories"",""Female Puppy Accessories"",""Dog Items Organization""]",0,"null","{""keyword"":""dog toys""}","image"
"https://www.pinterest.com/pin/527836018840180736","527836018840180736","Coping with Pet Loss: What No One Tells You","There's a lot of things they don't tell you about losing a pet. When your pet dies, a part of you dies with them.","""2022-07-30T03:08:44.000Z""","timbervue","https://www.pinterest.com/timbervue","485192697263465587",1531,5,"[""Animals""]","","[""https://i.pinimg.com/originals/11/06/6c/11066c8dc499873655817b5f0f565b0a.jpg""]","https://i.pinimg.com/originals/11/06/6c/11066c8dc499873655817b5f0f565b0a.jpg",0,"[""Quotes About Losing A Cat"",""Loosing Pets Quotes"",""Simple Cat Memorial Tattoo"",""Pet Remembrance Ideas"",""Pet Memorial Ideas Cat"",""Losing Your Cat"",""Pet Died"",""Losing Your Pet"",""Losing A Pet Quotes""]",4,"null","{""keyword"":""cat treats""}","image"
"https://www.pinterest.com/pin/913738211877855170","913738211877855170","The 5 Best Pets For A Small Rental Apartment Or House","What are the best pets for a small rental? We cover the different dog and cat breeds, benefits of having an aquarium, as well as exotic pets!","""2023-06-07T18:26:55.000Z""","petnpatblog","https://www.pinterest.com/petnpatblog","593279088320405185",993,1,"[""Animals""]","","[""https://i.pinimg.com/originals/47/57/69/4757694204e8c8e414e22228d7efbb45.jpg""]","https://i.pinimg.com/originals/47/57/69/4757694204e8c8e414e22228d7efbb45.jpg",0,"[""Best Pets For Apartments"",""Easy Pets To Take Care Of"",""Small Pets To Own"",""Small Pets For Apartments"",""Pets For Apartments"",""Good Pets For Kids"",""Cute Pets Aesthetic"",""Small Rental Apartment"",""Apartment Pets""]",1,"null","{""keyword"":""cat treats""}","image"
"https://www.pinterest.com/pin/682084306054617641","682084306054617641","25 Free Patterns For DIY Cat Items","Thinking about making something for your kitty but have no ... Read more","""2020-04-20T12:35:48.000Z""","annaleekint","https://www.pinterest.com/annaleekint","682084443472659710",12,1,"[""Animals""]","","[""https://i.pinimg.com/originals/77/16/a6/7716a6019ad798214193b4369f4f08b3.jpg""]","https://i.pinimg.com/originals/77/16/a6/7716a6019ad798214193b4369f4f08b3.jpg",0,"[""Couture"",""Diy Cat Clothes Pattern"",""Diy Clothes For Cats"",""Diy Kitten Clothes"",""Cat Pattern Sweater"",""Cat Sweater Pattern"",""Pet Clothes Patterns"",""Kitten Clothes"",""Pet Crafts""]",0,"null","{""keyword"":""dog toys""}","image"
"https://www.pinterest.com/pin/693413673901158101","693413673901158101","✅40+ Gifts For Dog Lovers That Are Absolutely PAWsome","Once in a while you and your dog also deserves a special gift, right? That's why we ranked the 43 must-have unique & funny gifts for dog lovers.","""2023-07-08T21:48:06.000Z""","thegoodheartedwoman","https://www.pinterest.com/thegoodheartedwoman","110408765773187520",14982,1,"[""Kunst""]","","[""https://i.pinimg.com/originals/0d/43/b2/0d43b25fd0466ca37d67aab16cc06bd2.jpg""]","https://i.pinimg.com/originals/0d/43/b2/0d43b25fd0466ca37d67aab16cc06bd2.jpg",0,"[""Tiere"",""Chef Geschenke"",""Geschenke Für Hundeliebhaber"",""Lustige Geschenke"",""Geschenkideen"",""Hunde"",""Lustig"",""Geschenke""]",5,"[""BULLLLLLDOOOOG????"",""Love it! ❤️"",""The pug thing looks like the real one...."",""Thanks for sharing gift ideas"",""so so adorable!""]","{""keyword"":""dog toys""}","image"
"https://www.pinterest.com/pin/481040803967790208","481040803967790208","Project Update: Super Bulky Crocheted Cat Bed with Bernat Blanket Big Yarn","Remember when I made that crocheted cat bed, and my cats absolutely fell in love? I revisited the project. But, with the most ridiculous yarn I could find!","""2024-02-08T00:56:39.000Z""","redhandledscissors","https://www.pinterest.com/redhandledscissors","193866096367894562",17326,5,"[""DIY And Crafts"",""Fabric Crafts""]","","[""https://i.pinimg.com/originals/40/73/34/4073347685fab65f8b87b36ce7e857e4.jpg""]","https://i.pinimg.com/originals/40/73/34/4073347685fab65f8b87b36ce7e857e4.jpg",0,"[""Crochet Blanket Big"",""Diy Crochet Cat Bed"",""Bernat Blanket Big Yarn"",""Cat Bed Pattern"",""Bulky Yarn Crochet"",""Diy Cat Bed"",""Crochet Cat Bed"",""Easy Yarn Crafts"",""Cozy Nooks""]",2,"[""I love this. My one cat uses a square basket. Sorry no pics. Also I’m sorry for your loss. We lost our 22 yr-old a few years ago. I didn’t think it would bother me so bad. I had grieved her for so many years. My sons would say, “I’m going to bring Sarah (daughter) a puppy or a cat. She’s going to pass soon”. She slept right above my head every night, when she got older."",""Love it ❤️""]","{""keyword"":""dog toys""}","image"
"https://www.pinterest.com/pin/1113163232888248923","1113163232888248923","Why Do Cats Sit With Their Back to You?","Why do cats sit with their back to you?","""2022-08-19T13:30:44.000Z""","animalpath","https://www.pinterest.com/animalpath","274508677195557030",10368,8,"[""Tiere""]","","[""https://i.pinimg.com/originals/31/02/56/31025602cd0ede47e5146ac0e83844a4.jpg""]","https://i.pinimg.com/originals/31/02/56/31025602cd0ede47e5146ac0e83844a4.jpg",0,"[""Gatos"",""Katzenliebe Zitate"",""Schatzi"",""Katzen""]",7,"[""You know what some cat food smells like when it goes in? Well!"",""It’s the cats way to tell you that they wash their bum every time they use restroom."",""Cats are very protective of their territory, you are part of it. Facing outward gives them a better range of vision."",""Hey, just wanted to say this post is spot on! 👌 The way you explain things is so clear and easy to follow. Kudos! 👏✨"",""They are comfortable with you and they trust you, they never turn their backs to anything they feel could be a danger or threat."",""Because they trust you.""]","{""keyword"":""cat treats""}","image"
"https://www.pinterest.com/pin/307511480824159521","307511480824159521","Why Do Cavaliers Sleep On Your Head? (9 Potential Reasons)","Ever wondered why your Cavalier sleeps on your head? Find out why they do it and how to gently change this behavior.","""2023-11-06T15:20:54.000Z""","ilccom","https://www.pinterest.com/ilccom","552324479208923999",1189,2,"[""Animals"",""Mammals""]","","[""https://i.pinimg.com/originals/67/a9/48/67a94889906627a60d9f6505719ecbc0.jpg""]","https://i.pinimg.com/originals/67/a9/48/67a94889906627a60d9f6505719ecbc0.jpg",0,"[""Cavalier Haircut Styles"",""Tricolor Cavalier King Charles Spaniel"",""Cavalier King Charles Spaniel Grooming"",""Tri Color Cavalier King Charles Spaniel"",""Caviler King Charles Spaniel"",""Ruby Cavalier"",""King Charles Cavalier Spaniel"",""Showing Affection"",""King Charles Spaniel Puppy""]",2,"[""My cavalier sleeps on my head. He’s very loving and cuddly. Love it ❤️"",""So, where are the nine potential reasons?""]","{""keyword"":""cat treats""}","image"
"https://www.pinterest.com/pin/759278818451183572","759278818451183572","10 Best Poodle Grooming Styles","Poodles are tiny, adorable little dogs with shiny eyes and big personalities. They are the perfect pet to receive a makeover. Since some people like ... Read more","""2023-08-15T22:41:51.000Z""","fluffyplanetofficial","https://www.pinterest.com/fluffyplanetofficial","770678692392353720",4168,3,"[""Animals""]","","[""https://i.pinimg.com/originals/62/6e/7d/626e7dd15a8f8df8df3c37c7932c1064.png""]","https://i.pinimg.com/originals/62/6e/7d/626e7dd15a8f8df8df3c37c7932c1064.png",0,"[""Short Poodle Haircut Dogs"",""Types Of Poodle Haircuts"",""Standard Poodles Haircuts"",""Dog Haircuts Poodle"",""Fluffy Poodle Haircut"",""How To Groom Poodles At Home"",""Haircuts For Poodles"",""Poodle Toy Haircut Styles"",""Poodle Haircuts Miniature""]",2,"[""Love it ❤️""]","{""keyword"":""dog toys""}","image"
"https://www.pinterest.com/pin/1050253575596586752","1050253575596586752","Wow! This Keeps My Cat Entertained for Hours!","Hurry! Today is the last day to get this product at 50% off! Keep Your Cat Engaged For Hours! Say goodbye to your cat's boredom and anxiety with this captivating and interactive toy! The automatic rotating bird and butterfly keep your feline entertained, encouraging them to stay active and healthy.  Watch your cat's curiosity come alive as they pounce, chase, and bat at the mesmerizing toy. Keep your pet happy and relieve their stress effortlessly! Endless Fun for Your Fur Babies This innovative toy provides endless entertainment for your cat, ensuring they get the exercise they need while having fun.  With its 360-degree rotation, the toy mimics the movements of real birds and butterflies, stimulating your cat's natural hunting instincts.  Simple to operate with just one battery, it offers hours of amusement, keeping your cat physically and mentally stimulated. WHY OUR CUSTOMERS LOVE Katifly: ✔️ RELIEVES ANXIETY AND STRESS: Engaging play helps reduce your cat's anxiety and boredom, leading to a happier, healthier pet. ✔️ PROMOTES ACTIVITY: Encourages your cat to stay active and fit, preventing obesity and related health issues. ✔️ STIMULATES NATURAL INSTINCTS: The rotating bird and butterfly mimic real prey, captivating your cat and satisfying their hunting instincts. ✔️ EASY TO USE: Simple operation with just one battery and a switch on the base makes playtime hassle-free. ✔️ DURABLE AND SAFE: Made from high-quality materials, this toy is built to withstand your cat's enthusiastic play while keeping them safe. ✔️ ENCOURAGES INTERACTION: Keeps your cat entertained and engaged, reducing destructive behavior due to boredom. Hurry! Today is the last day to get this product at 50% off! Package Includes:1 x Base/Stand1 x Bird/Butterfly Specifications:Product Dimensions: Base: approx. 6 cm / 2.36 inBird Width: approx. 8.5 cm / 3.35 inButterfly Size：7*7cm/2.75*2.75inchesSteel Cable Length: approx. 20 cm/ 7.87 inVoltage: 1.5VBattery Type: 1xAAA battery (Batteries not included in delivery)","""2024-05-21T09:10:36.000Z""","strivingo_com","https://www.pinterest.com/strivingo_com","1050253713010198126",29330,32,"[""Animals""]","","[""https://v1.pinimg.com/videos/iht/720p/82/cb/2e/82cb2e3d5e3015c19da635f5b718dd3a.mp4"",""https://i.pinimg.com/originals/42/04/26/420426332e653e3333addb597a74c096.jpg""]","https://i.pinimg.com/originals/42/04/26/420426332e653e3333addb597a74c096.jpg",14,"[""Cat Toy Ideas"",""Crazy Products"",""Butterfly Toy"",""Cat Patio"",""Stay Happy"",""Cat Sleeping"",""Cat Stuff"",""Home Alone"",""Funny Cute Cats""]",9,"[""How does it work? It looks amazaing! Iwanna buy it! Where can i get thiiiss?"",""wow! This toy is great"",""😭🤣🤣🤣 the othor cat is like huh"",""Where did you get that toy love it"",""¡Genial! ❤"",""😅😅😅"",""🤣🤣🤣🤣"",""Love it! ❤"",""Love it ❤️""]","{""keyword"":""dog toys""}","video"
"https://www.pinterest.com/pin/110760472079999778","110760472079999778","Making Pipe Cleaner Pets - Paperback / softback","Twist, bend, and shape pipe cleaners into 23 different dog breeds! This adorable book shows you how to craft a realistic likeness of your favorite pooch using only a few colorful chenille stems and some inexpensive craft supplies. Popular featured breeds include Boston Terriers, Cavalier King Charles Spaniels, Chihuahuas, Dachshunds, French Bulldogs, Labrador Retrievers, Toy Poodles, and many more. Each project includes step-by-step instructions, bend-by-bend illustrations, and stem measurements to aid in creating the perfect doggie. Kids and adults alike will enjoy making these quirky canines.","""2024-08-06T09:00:10.000Z""","foxchapel","https://www.pinterest.com/foxchapel","110760609494076316",10107,1,"[""Animals"",""Mammals""]","","[""https://i.pinimg.com/originals/31/b6/ab/31b6ab645e1778a691e2f661847ce92a.jpg""]","https://i.pinimg.com/originals/31/b6/ab/31b6ab645e1778a691e2f661847ce92a.jpg",0,"[""Pipe Cleaner Crafts"",""Miniature Golden Retriever"",""Pipe Cleaner Art"",""Pipe Cleaner Animals"",""Different Dog Breeds"",""Toy Poodles"",""Inexpensive Crafts"",""Kids Crafting"",""How To Craft""]",0,"null","{""keyword"":""dog toys""}","image"
"https://www.pinterest.com/pin/502081058477591963","502081058477591963","Bichon Poodle","Bichon poodles are the combination of a Bichon Frise and a poodle. The result is a lovable companion with the softest fur and a sweet smiling face.","""2024-05-17T22:46:25.000Z""","perfectdogbreeds","https://www.pinterest.com/perfectdogbreeds","748231062999688205",2758,2,"[""Animals""]","","[""https://i.pinimg.com/originals/7a/98/8b/7a988b702409b60e7dba8b6e7ad13982.png""]","https://i.pinimg.com/originals/7a/98/8b/7a988b702409b60e7dba8b6e7ad13982.png",0,"[""Bichonpoo Full Grown"",""Poochon Dog Grooming Styles"",""Beautiful Doodles"",""Poochon Dog"",""Bichon Poodle Mix"",""Poochon Puppies"",""Teddy Bear Poodle"",""Bichon Poodle"",""Comfort Items""]",1,"[""We have a poodle bichon that we hav luckily had for 14 yrs. She is the best dog ever..""]","{""keyword"":""dog toys""}","image"
"https://www.pinterest.com/pin/49750770877315758","49750770877315758","Lavender Haze Waterproof Dog Collar","Explore our lightweight, buttery soft, odor resistant, all-weatherproof Cloud Dog Collar we developed using 100% vegan PVC coated webbing that’s been tested to withstand approximately 750 lbs of pull. Collars are finished with luxe light gold rust-resistant quick release buckle. Please measure your pup's neck to ensure the right fit. Available in 3 sizes and pair this leash with our matching waste bag holder and waterproof Cloud Leash. Hardware: Made with light gold rust-resistant zinc alloy and strength tested to withstand up to 450+ of lbs. *New logo update: we are in the process of transitioning to our new logo so products may vary with the new/old logo.Can't decide? Save 10% on any 3+ items with code BUNDLE10 or save 15% on any 5 items with code BUNDLE15. Be Part of Our CommunityWe love seeing your pet in our products! Add your instagram handle in order notes for a chance to be featured on @shopsunnytails.","""2023-07-02T13:42:59.000Z""","shopsunnytails","https://www.pinterest.com/shopsunnytails","1054616575149119676",59,2,"[""Animals""]","","[""https://i.pinimg.com/originals/c7/ab/6c/c7ab6cfdaf0bea919c6151d31483d7e4.jpg""]","https://i.pinimg.com/originals/c7/ab/6c/c7ab6cfdaf0bea919c6151d31483d7e4.jpg",0,"[""Fancy Dog Collars"",""Velvet Dog Collar"",""Waterproof Dog Collar"",""Luxury Dog Collars"",""Engraved Dog Collar"",""Lavender Haze"",""Dog Collar With Name"",""Cute Dog Collars"",""Designer Dog Collars""]",0,"null","{""keyword"":""dog toys""}","image"
"https://www.pinterest.com/pin/299419075241161242","299419075241161242","How to Use Clippers to Trim Your Dog's Hair","Here's my guide on how to use dog clippers safely and properly to trim or shave a dog, keeping them calm, and getting great dog haircut result.","""2023-02-08T16:24:30.000Z""","topdogtips","https://www.pinterest.com/topdogtips","542050642559011518",76099,6,"[""Animals""]","","[""https://i.pinimg.com/originals/d6/42/f2/d642f22946f400e4d1bb80173ac1c5ef.jpg""]","https://i.pinimg.com/originals/d6/42/f2/d642f22946f400e4d1bb80173ac1c5ef.jpg",0,"[""Dog Grooming Diy"",""Goldendoodle Grooming"",""Dog Grooming Styles"",""Dog Clippers"",""Dog Grooming Tips"",""Poodle Grooming"",""Dog Haircuts"",""Dog Cuts"",""Dog Nails""]",2,"[""You should prob use a photo of someone \""properly\"" using the clippers if you are going to show us how to \""properly\"" use the clippers!"",""a close up of the clippers on the dog would be much more useful.""]","{""keyword"":""dog toys""}","image"
"https://www.pinterest.com/pin/70437484463457","70437484463457","Stinky Dog Breath? A Freshening Treat Recipe You Can Feel Good About","A simple 3-ingredient recipe that promotes oral health for your pup, AND helps with their bad breath. *IMPORTANT* These ""treats"" are to be given intermittently/sparingly. It is advised to speak with your veterinarian before giving your pet any of the listed ingredients in these treats.","""2021-02-07T22:47:13.000Z""","themrsinglink","https://www.pinterest.com/themrsinglink","15551698621698413",23008,0,"[""Animals"",""Animals And Pet Supplies""]","","[""https://i.pinimg.com/originals/f2/a4/f8/f2a4f812a9fe3fdf1726bf01694c3238.jpg""]","https://i.pinimg.com/originals/f2/a4/f8/f2a4f812a9fe3fdf1726bf01694c3238.jpg",0,"[""Frozen Dog Breath Treats"",""Homemade Dental Bones For Dogs"",""Coconut Oil For Dogs Teeth"",""Homemade Pet Products"",""Diy Dog Teeth Cleaning"",""Homemade Dog Teeth Cleaning Treats"",""Coconut Oil Treats For Dogs"",""Breath Treats For Dogs"",""Dog Breath Mints Homemade""]",2,"[""Is this ok for puppies too?"",""Hii, I’ve checked out your content and I’m truly impressed. Id love an invite to your dog diy boards. I think we could create some amazing engagement together.""]","{""keyword"":""cat treats""}","image"
"https://www.pinterest.com/pin/2744449765630054","2744449765630054","Peanut Butter and Banana ""Barkies"" (Dog Cookies) | epicuricloud (Tina Verrelli)","Homemade Dog Cookies with peanut butter and banana!  You can bake these to whatever size or texture your dog prefers: chewy or crunchy!","""2022-06-12T13:14:12.000Z""","tinaverrelli","https://www.pinterest.com/tinaverrelli","139400688374388056",13721,65,"[""Animals"",""Animals And Pet Supplies""]","","[""https://i.pinimg.com/originals/e9/f0/bf/e9f0bfda5203b4ad85c6508a287bc011.jpg""]","https://i.pinimg.com/originals/e9/f0/bf/e9f0bfda5203b4ad85c6508a287bc011.jpg",0,"[""Dig Area For Dog"",""Soft Dog Biscuits Homemade"",""Simple Dog Treats No Bake"",""East Dog Treats"",""Dog Treat Birthday"",""Simple Diy Dog Treats"",""Dog Treats Soft Homemade"",""Baked Puppy Treats"",""Homemade Easy Dog Treats""]",0,"null","{""keyword"":""cat treats""}","image"
"https://www.pinterest.com/pin/111534528267591512","111534528267591512","How To Stuff A Kong Like A Pro","Summer is officially here in North Texas and we will be looking at 90+ degree temperatures everyday for the foreseeable future. There are a lot of things","""2024-09-17T13:02:07.000Z""","stumpsandrumps","https://www.pinterest.com/stumpsandrumps","858147041405198537",2856,27,"[""Tiere"",""Tiere Und Heimtierbedarf""]","","[""https://i.pinimg.com/originals/54/c0/3b/54c03b0b63d670b7d4ceb4e2c97e0dc5.png""]","https://i.pinimg.com/originals/54/c0/3b/54c03b0b63d670b7d4ceb4e2c97e0dc5.png",0,"[""Wurfkiste"",""Kochen Für Hunde"",""Hundebeschäftigung"",""Hunde Welpen Erziehung"",""Eis Für Hunde"",""Hundespiele"",""Hunde Spiele"",""Hundeleckerli"",""Hunde Erziehen""]",19,"[""Pro Tip: I use a portion of a plastic egg carton to keep these upright in the freezer. I mix dry food with a little water and use a piece of it to plug the small hole. Bananas and peanut butter work well to plug the large hole. I sometimes add a little canned pumpkin to the mix. Will try the Greek yogurt this time. Thanks for the info!"",""I use Kongs to give my dog her meds every month. I cut them up and mix them with peanut butter, freeze them. Works every time now!"",""I use the small Kongs and I stuff them with canned dog food that I have added carottes and peas and them freeze. My 3 babies luv them and they have 5-6 of them a day.I reduce lthe amount of kibble to balance the food intact."",""Do you put raw veggies and fruits in the kongs? How do you fill them with bone broth without it spilling?"",""How big are these Kongs? To fit all of this? I think I'm doing something wrong"",""“How To Stuff A Kong like A Pro”, brought me back to Life With My Service DogIt brought me to tears of joy and sadness all at once. Thanks, STUMPS"",""I always wonder about what is going to be smeared all over the floor and upholstered furniture."",""Thank you....What are some alternatives to plugging with peanutbutter?"",""How long does it take to freeze them?"",""Kong stuffing recipes"",""love these ideas"",""So sweet...."",""Love it ❤️""]","{""keyword"":""dog toys""}","image"
"https://www.pinterest.com/pin/1196337403173347","1196337403173347","Cat Cakes For Cats","","""2024-08-25T16:04:26.000Z""","katelynicole14","https://www.pinterest.com/katelynicole14","1196474809511444",28,17,"[""Animals"",""Animals And Pet Supplies""]","","[""https://i.pinimg.com/originals/c8/b4/ef/c8b4ef3cd413e370950ad516e3805557.jpg""]","https://i.pinimg.com/originals/c8/b4/ef/c8b4ef3cd413e370950ad516e3805557.jpg",0,"[""Cat Cakes For Cats"",""Best Cat Treats"",""Cat Birthday Cake Recipe"",""Healthy Food For Cats"",""Homemade Cat Treats Recipes Easy"",""Cat Food Cake"",""Cat Cake For Cats"",""Cakes For Cats Recipe"",""Cat Homemade Treats""]",4,"[""what's the garnish? It looks like flaky Carrot sticks?"",""I would think the salt content in these canned meats would be toxic for a cat…"",""We always make ham rosettes for our cat cakes.""]","{""keyword"":""cat treats""}","image"
"https://www.pinterest.com/pin/640988959488773388","640988959488773388","Animal Pet Bed","Sleep on clouds with the Animal Pet Bed, suitable for all 4 seasons. Breathable material Soft and Comfortable Material: 100% Cotton Size Chart: Duck 40CM X 35 CM - Best fitted for within 3.5KG 55CM X 45 CM - Best fitted for within 7.5KG Whale 40CM X 35 CM - Best fitted for within 3.5KG 55CM X 45 CM - Best fitted for within 7.5KG For wholesale, please contact wholesale [!at] petpawrs.com.","""2023-09-04T18:25:05.000Z""","etsy","https://www.pinterest.com/etsy","155304024558534660",10805166,8,"[""Animals""]","","[""https://i.pinimg.com/originals/78/28/73/7828739dc33a54cf261fcea0b566dc3b.jpg""]","https://i.pinimg.com/originals/78/28/73/7828739dc33a54cf261fcea0b566dc3b.jpg",0,"[""Cat Beds"",""Dog Bed House"",""House For Cats"",""Winter Products"",""Dog House Bed"",""Sleeping Mat"",""Bed House"",""Dog Pet Beds"",""For Cats""]",1,"[""Love it! ❤""]","{""keyword"":""dog toys""}","image"
"https://www.pinterest.com/pin/855543260478196202","855543260478196202","20 Foods Yorkies Should AVOID (2024) - Wet Nose Escapades","Find out 20 foods that Yorkies should avoid! What shouldn't Yorkies eat? What foods can be harmful for Yorkies? Find out everything you need to know!","""2022-06-25T14:50:54.000Z""","wetnoseescapades","https://www.pinterest.com/wetnoseescapades","740771976116706965",3302,1,"[""Animals""]","","[""https://i.pinimg.com/originals/15/92/ff/1592ffcc1d97149b11c5a54d9083abfa.jpg""]","https://i.pinimg.com/originals/15/92/ff/1592ffcc1d97149b11c5a54d9083abfa.jpg",0,"[""What Dogs Can Eat"",""Yorkie Puppy Care"",""Dog Care Checklist"",""Dog Table"",""Yorkie Terrier"",""Table Food"",""Yorkie Poo"",""What Dogs"",""Dog Tips""]",0,"null","{""keyword"":""dog toys""}","image"
